,0
2014-01-31,-0.07311825813802261
2014-02-28,0.024381734335700726
2014-03-31,0.03190233074373888
2014-04-30,0.04619244543120093
2014-05-30,0.05926982102994279
2014-06-30,0.011595179191404442
2014-07-31,-0.02245558321344751
2014-08-29,0.017473566838408845
2014-09-30,-0.15607805198936947
2014-10-31,0.035367784515548215
2014-11-28,0.0060760842155509875
2014-12-31,-0.051393441358910885
2015-01-30,0.06813675257779726
2015-02-27,0.03478422341992417
2015-03-31,-0.03813180572012914
2015-04-30,0.06733972136056479
2015-05-29,-0.037734705106121716
2015-06-30,-0.0028871428681890264
2015-07-31,-0.06218172452000967
2015-08-31,-0.05556234651244535
2015-09-30,-0.028719751946836493
2015-10-30,0.04434601578507215
2015-11-30,-0.026416004312807304
2015-12-31,0.006407367722122904
2016-01-29,0.0024249705897251422
2016-02-29,0.0081034271141666
2016-03-31,0.11665020357184513
2016-04-29,0.026451064773082126
2016-05-31,-0.03778625847608627
2016-06-30,0.0363651689114482
2016-07-29,0.03867915707787206
2016-08-31,0.015408827316033578
2016-09-30,-0.004872204035524092
2016-10-31,-0.008477706854795796
2016-11-30,-0.031086717256482686
2016-12-30,-0.018604072810906574
2017-01-31,0.03912103245586114
2017-02-28,0.05510393780759268
2017-03-31,0.041253229797685156
2017-04-28,0.01673195583499676
2017-05-31,-0.004861513695579758
2017-06-30,-0.00593091898387101
2017-07-31,0.05001798547176575
2017-08-31,0.024210133502057057
2017-09-29,-0.0008273518642137791
2017-10-31,0.03983724572999789
2017-11-30,-0.0010350611841419988
2017-12-29,0.04801442715318003
2018-01-31,0.08870410719862637
2018-02-28,-0.04515455770569242
2018-03-30,-0.018261514095856586
2018-04-30,-0.0011325804885093903
2018-05-31,-0.044009927626420114
2018-06-29,-0.03723453392861102
2018-07-31,0.03549720191396255
2018-08-31,-0.01728369216645055
2018-09-28,0.011527037364618506
2018-10-31,-0.08100797566463623
2018-11-30,0.03739854149356688
2018-12-31,-0.016713862216702565
2019-01-31,0.07655157454328584
2019-02-28,-0.0012984841641502575
2019-03-29,0.012875402830320466
2019-04-30,0.022460160385441998
2019-05-31,-0.046629599588484304
2019-06-28,0.05661230729568466
2019-07-31,-0.014408660170953153
2019-08-30,-0.05701162919820932
2019-09-30,0.031010605709926035
2019-10-31,0.03615359904266254
2019-11-29,-0.010821478921778042
2019-12-31,0.07224731008700992
2020-01-31,-0.04814171112320502
2020-02-28,-0.06644131358507933
2020-03-31,-0.1683417910390196
2020-04-30,0.10013147950385824
2020-05-29,0.004030171059560441
2020-06-30,0.06727823087412949
2020-07-31,0.07063257740423498
2020-08-31,0.0029762017855828726
2020-09-30,-0.019827344950139623
2020-10-30,0.020548769914072375
2020-11-30,0.11456294052000367
2020-12-31,0.08644097003031621
2021-01-29,0.029292865489663766
2021-02-26,0.03198927303283507
2021-03-31,0.0011681691266654114
2021-04-30,0.0237141006340784
2021-05-31,0.03436215063945153
2021-06-30,-0.006168168979391209
2021-07-30,-0.04405912543873529
2021-08-31,0.038224931928057995
2021-09-30,-0.023908853628608024
2021-10-29,0.00775755100607706
2021-11-30,-0.03524326178899736
2021-12-31,0.03926005628528552
2022-01-31,-0.06818642534112243
2022-02-28,0.03641386019776357
2022-03-31,0.013165621756963373
2022-04-29,-0.062842180935541
2022-05-31,0.055839625605338804
2022-06-30,-0.15549729578861532
2022-07-29,0.0695865803765768
2022-08-31,-0.012243885114767105
2022-09-30,-0.0663105559418883
2022-10-31,0.06346821651571173
2022-11-30,0.14508304558318272
2022-12-30,-0.04764171068005165
2023-01-31,0.04359349147056228
2023-02-28,-0.0015115368988943695
2023-03-31,0.03771465824376787
2023-04-28,-0.024404396539638686
2023-05-31,0.04374173228056276
2023-06-30,0.03497633061734438
2023-07-31,0.03010155399498732
2023-08-31,-0.00794534065213532
2023-09-29,-0.026515524040335626
2023-10-31,-0.004433265236199197
2023-11-30,0.1033283801639431
2023-12-29,0.05992508829756442
2024-01-31,-0.01436713067645246
2024-02-29,0.0777337689970967
2024-03-29,0.027295686660362736
2024-04-30,0.022649592988102787
2024-05-31,0.06254640071203323
2024-06-28,0.008869713150363917
2024-07-31,0.1157998499760755
2024-08-30,-0.003983278805989114
2024-09-30,-0.009691568712586487
2024-10-31,-0.022146833811302315
2024-11-29,0.013003105841708211
2024-12-31,-0.12642634157355978
2025-01-31,0.005997168479109237
2025-02-28,-0.015873688743696487
2025-03-31,0.020898165816577448
2025-04-30,0.017564273877331667
2025-05-30,0.04553966677561974
2025-06-30,0.0525144181607627
2025-07-31,0.011615725027207851
2025-08-29,0.009101264758885525
2025-09-30,0.050868225612480056
2025-10-31,0.04945569757283717
2025-11-28,-0.008711382628370679
2025-12-31,0.03129970256994376
